PLAYER NAME,TEAM,OPPONENT,DATE,POS,"starter
1=y
0=n","venue
1=h
0=a",MINS,FGM,FGA,3PM,3PA,FTM,FTA`,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS,"double dbl
1=y
0=n","triple dbl
1=y
0=n",dk score,fd score
C. LeVert,Nets,Celtics,12/18/2020,SG,0,0,21,6,13,2,3,4,4,0,2,2,1,1,0,3,0,18,18,0,0,23.5,21.9
T. Luwawu-Cabarrot,Nets,Celtics,12/18/2020,SG,0,0,11,3,5,1,2,0,0,1,2,3,3,0,1,3,2,-2,7,0,0,16.25,15.1
L. Shamet,Nets,Celtics,12/18/2020,SG,0,0,18,1,5,1,3,3,3,0,3,3,1,0,1,0,1,27,6,0,0,13.75,14.1
B. Brown,Nets,Celtics,12/18/2020,SG,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,2,-7,0,0,0,5.5,7.5
J. Tatum,Celtics,Nets,12/18/2020,PF,1,0,26,5,17,2,9,7,8,0,8,8,3,1,1,2,1,5,19,0,0,37.5,37.1
D. Theis,Celtics,Nets,12/18/2020,C,1,0,22,2,6,0,2,1,2,2,7,9,2,2,0,2,4,1,5,0,0,22.25,22.8
M. Smart,Celtics,Nets,12/18/2020,PG,1,0,26,3,11,1,6,0,0,0,3,3,3,2,1,3,2,-16,7,0,0,20.25,21.1
J. Green,Celtics,Nets,12/18/2020,SG,1,0,10,0,0,0,0,0,0,3,1,4,0,1,0,0,0,-3,0,0,0,7,7.8
J. Brown,Celtics,Nets,12/18/2020,SG,1,0,26,7,15,1,7,1,1,1,3,4,4,1,0,1,1,-21,16,0,0,29,28.8
A. Jefferson,Celtics,Nets,12/18/2020,PF,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,0,0,0,0.75,0.2
S. Ojeleye,Celtics,Nets,12/18/2020,PF,0,0,15,1,2,0,1,2,2,1,0,1,0,0,0,0,0,-25,4,0,0,5.25,5.2
G. Williams,Celtics,Nets,12/18/2020,PF,0,0,16,0,6,0,3,0,0,1,3,4,0,0,0,2,1,-19,0,0,0,4,2.8
A. Nesmith,Celtics,Nets,12/18/2020,SF,0,0,20,3,5,1,3,2,2,2,3,5,0,1,0,5,2,-7,9,0,0,15.25,13
R. Williams III,Celtics,Nets,12/18/2020,C,0,0,19,4,5,0,0,0,0,1,3,4,0,1,3,4,4,-15,8,0,0,19,20.8
J. Teague,Celtics,Nets,12/18/2020,PG,0,0,13,2,6,1,1,0,0,0,0,0,0,1,0,0,0,-24,5,0,0,7.5,8
P. Pritchard,Celtics,Nets,12/18/2020,PG,0,0,20,2,9,1,6,0,2,0,1,1,0,0,0,2,4,-16,5,0,0,5.75,4.2
C. Edwards,Celtics,Nets,12/18/2020,PG,0,0,12,0,5,0,5,4,4,0,2,2,1,0,0,0,2,8,4,0,0,8,7.9
T. Waters,Celtics,Nets,12/18/2020,PG,0,0,12,3,5,1,2,0,0,0,2,2,5,3,0,0,1,8,7,0,0,23.5,25.9
B. Griffin,Pistons,Wizards,12/19/2020,PF,1,0,25,5,12,1,7,0,0,0,4,4,3,0,0,0,1,-3,11,0,0,21,20.3
M. Plumlee,Pistons,Wizards,12/19/2020,PF,1,0,23,1,1,0,0,0,2,1,7,8,2,0,0,1,3,0,2,0,0,14.5,13.6
J. Grant,Pistons,Wizards,12/19/2020,PF,1,0,33,4,14,2,7,4,6,2,7,9,2,1,0,2,3,-9,14,0,0,30.25,28.8
D. Wright,Pistons,Wizards,12/19/2020,PG,1,0,18,3,5,1,2,2,2,1,3,4,1,2,0,0,1,1,9,0,0,20,21.3
K. Hayes,Pistons,Wizards,12/19/2020,PG,1,0,21,4,11,2,6,1,1,0,3,3,2,2,0,1,4,0,11,0,0,22.25,22.6
S. Doumbouya,Pistons,Wizards,12/19/2020,SF,0,0,14,0,2,0,1,0,2,0,3,3,0,1,0,2,2,4,0,0,0,4.75,4.6
J. Okafor,Pistons,Wizards,12/19/2020,C,0,0,20,3,5,0,0,2,2,1,3,4,0,0,0,0,1,-6,8,0,0,13,12.8
I. Stewart,Pistons,Wizards,12/19/2020,C,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,2.5,2.4
D. Rose,Pistons,Wizards,12/19/2020,PG,0,0,27,6,15,2,5,0,0,0,2,2,5,2,1,5,2,2,14,0,0,28.5,27.9
W. Ellington,Pistons,Wizards,12/19/2020,SG,0,0,9,1,5,1,5,0,0,0,1,1,1,0,0,2,0,-6,3,0,0,5.25,3.7
S. Mykhailiuk,Pistons,Wizards,12/19/2020,SG,0,0,21,4,10,3,6,0,0,2,1,3,1,2,0,4,1,-1,11,0,0,19.75,18.1
J. Jackson,Pistons,Wizards,12/19/2020,SG,0,0,22,4,8,3,7,2,2,1,7,8,1,2,0,3,1,1,13,0,0,28.5,27.1
S. Bey,Pistons,Wizards,12/19/2020,SG,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
A. Gill,Wizards,Pistons,12/19/2020,PF,1,0,16,1,3,0,2,0,0,0,0,0,0,0,0,1,2,-1,2,0,0,1.5,1
D. Avdija,Wizards,Pistons,12/19/2020,SF,1,0,32,3,8,2,4,1,2,0,10,10,2,3,0,1,2,6,9,0,0,31,32
T. Bryant,Wizards,Pistons,12/19/2020,C,1,0,25,7,12,3,6,5,5,1,6,7,1,1,0,0,1,3,22,0,0,35.75,34.9
R. Westbrook,Wizards,Pistons,12/19/2020,PG,1,0,17,4,10,0,3,0,0,2,5,7,3,0,0,1,1,11,8,0,0,20.75,19.9
B. Beal,Wizards,Pistons,12/19/2020,SG,1,0,27,7,15,0,7,1,1,1,2,3,5,1,1,1,1,1,15,0,0,29.75,31.1
D. Bertans,Wizards,Pistons,12/19/2020,SF,0,0,11,1,7,1,7,0,0,0,1,1,1,3,1,2,2,3,3,0,0,13.25,15.7
T. Brown Jr.,Wizards,Pistons,12/19/2020,SF,0,0,21,3,7,3,5,0,0,0,3,3,1,3,1,3,0,1,9,0,0,22.25,23.1
I. Bonga,Wizards,Pistons,12/19/2020,SF,0,0,7,0,0,0,0,1,2,0,1,1,0,0,0,2,0,-12,1,0,0,1.25,0.2
R. Lopez,Wizards,Pistons,12/19/2020,C,0,0,16,6,8,1,2,0,2,0,3,3,0,0,1,2,1,-3,13,0,0,18.25,17.6
M. Wagner,Wizards,Pistons,12/19/2020,C,0,0,7,0,1,0,0,0,0,0,1,1,1,0,0,1,1,3,0,0,0,2.25,1.7
I. Smith,Wizards,Pistons,12/19/2020,PG,0,0,23,0,5,0,1,0,0,0,2,2,8,1,0,1,1,5,0,0,0,16,16.4
R. Neto,Wizards,Pistons,12/19/2020,PG,0,0,19,4,7,2,4,0,0,0,2,2,0,2,0,1,1,7,10,0,0,17,17.4
C. Winston,Wizards,Pistons,12/19/2020,PG,0,0,5,0,0,0,0,1,2,0,1,1,1,0,0,1,1,-3,1,0,0,3.25,2.7
J. Robinson,Wizards,Pistons,12/19/2020,SG,0,0,15,2,6,1,3,1,2,0,4,4,1,0,0,0,0,-6,6,0,0,13,12.3
P. Siakam,Raptors,Hornets,12/12/2020,PF,1,0,20,3,10,3,6,0,0,0,3,3,3,0,0,1,2,-2,9,0,0,18.25,16.1
O. Anunoby,Raptors,Hornets,12/12/2020,SF,1,0,18,5,10,1,4,0,0,2,3,5,0,2,0,0,1,-5,11,0,0,21.75,23
A. Baynes,Raptors,Hornets,12/12/2020,C,1,0,13,2,4,1,2,0,1,0,5,5,0,1,0,0,3,-1,5,0,0,13.75,14
N. Powell,Raptors,Hornets,12/12/2020,SG,1,0,20,1,8,0,3,1,2,0,2,2,2,1,0,0,3,3,3,0,0,10.5,11.4
F. VanVleet,Raptors,Hornets,12/12/2020,SG,1,0,17,3,9,1,4,2,2,0,1,1,5,5,0,2,2,-6,9,0,0,27.25,30.7
C. Boucher,Raptors,Hornets,12/12/2020,PF,0,0,14,4,6,1,2,0,0,0,4,4,2,1,3,2,5,17,9,0,0,24.5,26.8
A. Johnson,Raptors,Hornets,12/12/2020,F,0,0,7,1,1,0,0,0,0,1,3,4,0,0,0,1,1,-15,2,0,0,6.5,5.8
D. Bembry,Raptors,Hornets,12/12/2020,SF,0,0,9,1,2,0,0,0,0,0,1,1,3,0,1,1,0,10,2,0,0,9.25,9.7
Y. Watanabe,Raptors,Hornets,12/12/2020,SF,0,0,12,1,2,1,2,2,2,0,4,4,0,0,0,1,0,4,5,0,0,10,8.8
S. Johnson,Raptors,Hornets,12/12/2020,SF,0,0,12,0,4,0,4,2,2,0,3,3,0,0,0,1,1,0,2,0,0,5.25,4.6
A. Len,Raptors,Hornets,12/12/2020,C,0,0,9,0,0,0,0,3,6,0,3,3,0,2,1,1,4,9,3,0,0,12.25,14.6
H. Ellenson,Raptors,Hornets,12/12/2020,C,0,0,8,1,1,0,0,3,5,0,2,2,0,0,0,2,2,-13,5,0,0,6.5,5.4
M. Flynn,Raptors,Hornets,12/12/2020,PG,0,0,20,3,7,3,6,0,2,1,1,2,4,1,0,0,2,35,9,0,0,21,20.4
P. Watson,Raptors,Hornets,12/12/2020,SG,0,0,15,2,4,1,3,0,0,0,4,4,2,0,3,1,3,-3,5,0,0,19,20.8
M. Thomas,Raptors,Hornets,12/12/2020,SG,0,0,22,5,9,4,7,2,2,0,1,1,5,2,0,1,0,22,16,0,0,30.25,29.7
T. Davis II,Raptors,Hornets,12/12/2020,SG,0,0,17,4,9,2,6,3,4,0,2,2,1,1,0,2,2,13,13,0,0,19,17.9
J. Harris,Raptors,Hornets,12/12/2020,G,0,0,8,1,4,1,3,0,0,0,0,0,0,0,0,1,0,-13,3,0,0,3,2
C. Zeller,Hornets,Raptors,12/12/2020,PF,1,0,16,1,2,1,1,4,4,0,4,4,1,1,0,1,1,-12,7,0,0,15.5,15.3
P. Washington,Hornets,Raptors,12/12/2020,PF,1,0,20,3,9,0,4,2,4,2,3,5,2,0,2,2,3,-10,8,0,0,20.25,21
G. Hayward,Hornets,Raptors,12/12/2020,SF,1,0,20,4,8,1,2,2,2,0,4,4,2,0,0,2,1,-3,11,0,0,18.5,16.8
T. Rozier,Hornets,Raptors,12/12/2020,PG,1,0,20,2,5,1,2,4,6,0,3,3,1,1,0,1,0,-3,9,0,0,16.25,16.1
D. Graham,Hornets,Raptors,12/12/2020,PG,1,0,20,3,6,2,4,0,0,0,0,0,1,0,0,4,3,-10,8,0,0,8.5,5.5
J. McDaniels,Hornets,Raptors,12/12/2020,PF,0,0,16,3,7,2,3,1,2,1,4,5,0,0,0,0,0,-9,9,0,0,16.25,15
X. Sneed,Hornets,Raptors,12/12/2020,F,0,0,9,2,3,2,3,0,0,1,2,3,1,0,0,0,1,8,6,0,0,12.25,11.1
C. Martin,Hornets,Raptors,12/12/2020,SF,0,0,20,1,3,0,0,5,6,0,3,3,2,0,0,2,1,-16,7,0,0,12.75,11.6
C. Martin,Hornets,Raptors,12/12/2020,SF,0,0,20,1,5,0,3,1,2,0,4,4,1,2,0,2,1,-21,3,0,0,12.5,13.3
M. Bridges,Hornets,Raptors,12/12/2020,SF,0,0,19,5,10,1,2,1,1,1,5,6,3,1,1,3,2,6,12,0,0,27,26.7
B. Biyombo,Hornets,Raptors,12/12/2020,C,0,0,13,5,5,0,0,1,6,1,1,2,1,0,0,0,2,3,11,0,0,15,14.9
N. Richards,Hornets,Raptors,12/12/2020,C,0,0,7,0,4,0,0,3,4,2,0,2,0,0,0,1,2,-7,3,0,0,5,4.4
V. Carey Jr.,Hornets,Raptors,12/12/2020,C,0,0,5,1,2,0,0,1,2,0,1,1,1,0,0,0,1,7,3,0,0,5.75,5.7
G. Riller,Hornets,Raptors,12/12/2020,PG,0,0,11,1,4,0,1,1,2,0,0,0,1,1,0,0,0,5,3,0,0,6.5,7.5
L. Ball,Hornets,Raptors,12/12/2020,PG,0,0,16,0,5,0,3,0,0,0,10,10,4,0,0,4,2,-1,0,0,0,16.5,14
N. Darling,Hornets,Raptors,12/12/2020,SG,0,0,9,0,3,0,1,0,0,0,2,2,3,1,0,0,0,8,0,0,0,9,9.9
J. Randle,Knicks,Pistons,12/13/2020,PF,1,0,32,4,11,1,3,9,12,0,6,6,5,1,0,5,3,-2,18,0,0,33,30.7
N. Noel,Knicks,Pistons,12/13/2020,C,1,0,21,1,4,0,0,1,3,3,7,10,2,1,1,0,2,10,3,0,0,22.5,24
E. Payton,Knicks,Pistons,12/13/2020,PG,1,0,18,2,3,0,0,0,0,0,2,2,2,1,0,3,1,9,4,0,0,10,9.4
A. Burks,Knicks,Pistons,12/13/2020,SG,1,0,21,5,9,3,5,2,2,2,3,5,2,1,0,0,1,5,15,0,0,27.75,27
R. Barrett,Knicks,Pistons,12/13/2020,SG,1,0,36,10,17,1,5,4,5,0,4,4,2,1,0,4,2,0,25,0,0,33.5,31.8
O. Toppin,Knicks,Pistons,12/13/2020,PF,0,0,24,1,9,1,6,1,2,1,3,4,1,1,0,2,2,-8,4,0,0,12,11.3
R. Bullock,Knicks,Pistons,12/13/2020,SF,0,0,21,2,8,1,7,0,1,1,3,4,0,0,0,1,1,-16,5,0,0,10,8.8
K. Knox II,Knicks,Pistons,12/13/2020,SF,0,0,12,1,6,0,2,0,0,2,2,4,0,0,0,2,1,-8,2,0,0,6,4.8
M. Robinson,Knicks,Pistons,12/13/2020,C,0,0,19,4,6,0,0,0,1,3,2,5,0,0,0,1,5,-16,8,0,0,13.75,13
D. Smith Jr.,Knicks,Pistons,12/13/2020,PG,0,0,17,1,5,0,2,0,0,0,1,1,3,0,0,1,2,-15,2,0,0,7.25,6.7
F. Ntilikina,Knicks,Pistons,12/13/2020,PG,0,0,12,1,3,1,2,0,0,0,1,1,1,0,0,1,6,-1,3,0,0,5.75,4.7
I. Quickley,Knicks,Pistons,12/13/2020,SG,0,0,9,1,3,0,1,0,0,1,1,2,1,0,0,2,2,2,2,0,0,5,3.9
B. Griffin,Pistons,Knicks,12/13/2020,PF,1,0,23,4,8,2,5,0,2,1,5,6,3,1,0,0,1,-4,10,0,0,25,24.7
M. Plumlee,Pistons,Knicks,12/13/2020,PF,1,0,22,2,4,0,0,2,3,0,2,2,1,1,1,0,4,6,6,0,0,14,15.9
J. Grant,Pistons,Knicks,12/13/2020,PF,1,0,20,2,8,2,3,2,4,1,3,4,0,0,0,5,3,-3,8,0,0,11.5,7.8
D. Wright,Pistons,Knicks,12/13/2020,PG,1,0,15,2,2,0,0,2,2,0,0,0,2,0,0,0,0,-1,6,0,0,9,9
K. Hayes,Pistons,Knicks,12/13/2020,PG,1,0,25,2,11,1,6,1,2,1,4,5,4,2,0,1,0,7,6,0,0,22.25,23
A. Lamb,Pistons,Knicks,12/13/2020,F,0,0,4,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.25,1.2
L. King,Pistons,Knicks,12/13/2020,F,0,0,3,0,0,0,0,2,2,0,1,1,0,0,0,0,2,-1,2,0,0,3.25,3.2
S. Doumbouya,Pistons,Knicks,12/13/2020,SF,0,0,18,8,11,2,4,5,7,0,5,5,0,1,2,2,2,15,23,0,0,35.25,36
J. Okafor,Pistons,Knicks,12/13/2020,C,0,0,18,3,5,0,0,0,0,2,4,6,1,0,0,3,3,1,6,0,0,13.5,11.7
I. Stewart,Pistons,Knicks,12/13/2020,C,0,0,8,0,2,0,0,0,0,1,2,3,0,0,0,1,0,1,0,0,0,3.25,2.6
D. Rose,Pistons,Knicks,12/13/2020,PG,0,0,17,4,8,1,4,2,2,0,2,2,8,1,0,2,1,-4,11,0,0,27,26.4
S. Lee,Pistons,Knicks,12/13/2020,PG,0,0,6,0,0,0,0,3,6,0,0,0,1,0,0,0,2,5,3,0,0,4.5,4.5
W. Ellington,Pistons,Knicks,12/13/2020,SG,0,0,16,0,1,0,1,3,3,0,1,1,0,1,0,0,1,-5,3,0,0,6.25,7.2
R. McGruder,Pistons,Knicks,12/13/2020,SG,0,0,8,0,1,0,0,1,1,1,2,3,0,1,0,1,2,1,1,0,0,6.25,6.6
S. Mykhailiuk,Pistons,Knicks,12/13/2020,SG,0,0,8,1,5,1,4,0,0,0,1,1,0,0,0,1,1,10,3,0,0,4.25,3.2
J. Jackson,Pistons,Knicks,12/13/2020,SG,0,0,19,3,6,3,5,0,0,0,0,0,3,2,0,1,3,11,9,0,0,18.5,18.5
S. Bey,Pistons,Knicks,12/13/2020,SG,0,0,13,1,3,0,2,0,0,0,2,2,0,0,0,2,1,0,2,0,0,3.5,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,
